4.530000,0.224488,0.000000,0.000000,0.445949
4.540000,0.223369,0.000000,0.000000,0.445058
4.550000,0.222255,0.000000,0.000000,0.444169
4.560000,0.221146,0.000000,0.000000,0.443282
4.570000,0.220043,0.000000,0.000000,0.442396
4.580000,0.218946,0.000000,0.000000,0.441512
4.590000,0.217854,0.000000,0.000000,0.440630
4.600000,0.216767,0.000000,0.000000,0.439749
4.610000,0.215686,0.000000,0.000000,0.438871
4.620000,0.214610,0.000000,0.000000,0.437994
4.630000,0.213540,0.000000,0.000000,0.437119
4.640000,0.212475,0.000000,0.000000,0.436245
4.650000,0.211415,0.000000,0.000000,0.435374
4.660000,0.210361,0.000000,0.000000,0.434504
4.670000,0.209312,0.000000,0.000000,0.433636
4.680000,0.000000,0.000000,0.000000,0.000000
4.690000,0.000000,0.000000,0.000000,0.000000
4.700000,0.000000,0.000000,0.000000,0.000000
4.710000,0.205167,0.000000,0.000000,0.430181
4.720000,0.204144,0.000000,0.000000,0.429321
4.730000,0.203126,0.000000,0.000000,0.428463
4.740000,0.202112,0.000000,0.000000,0.427607
4.750000,0.201104,0.000000,0.000000,0.426753
4.760000,0.200101,0.000000,0.000000,0.425900
4.770000,0.199103,0.000000,0.000000,0.425049
4.780000,0.198110,0.000000,0.000000,0.424200
4.790000,0.197122,0.000000,0.000000,0.423352
4.800000,0.196139,0.000000,0.000000,0.422507
4.810000,0.195161,0.000000,0.000000,0.421662
4.820000,0.194187,0.000000,0.000000,0.420820
4.830000,0.193219,0.000000,0.000000,0.419979
4.840000,0.192255,0.000000,0.000000,0.419140
4.850000,0.191296,0.000000,0.000000,0.418303
4.860000,0.190342,0.000000,0.000000,0.417467
4.870000,0.189393,0.000000,0.000000,0.416633
4.880000,0.188448,0.000000,0.000000,0.415800
4.890000,0.187508,0.000000,0.000000,0.414970
4.900000,0.186573,0.000000,0.000000,0.414140
4.910000,0.185643,0.000000,0.000000,0.413313
4.920000,0.184717,0.000000,0.000000,0.412487
4.930000,0.183796,0.000000,0.000000,0.411663
4.940000,0.182879,0.000000,0.000000,0.410841
4.950000,0.181967,0.000000,0.000000,0.410020
4.960000,0.181059,0.000000,0.000000,0.409200
4.970000,0.180156,0.000000,0.000000,0.408383
4.980000,0.179258,0.000000,0.000000,0.407567
4.990000,0.178364,0.000000,0.000000,0.406753
5.000000,0.177474,0.000000,0.000000,0.405940
5.010000,0.176589,0.000000,0.000000,0.405129
5.020000,0.175708,0.000000,0.000000,0.404319
5.030000,0.174832,0.000000,0.000000,0.403512
5.040000,0.173960,0.000000,0.000000,0.402705
5.050000,0.173092,0.000000,0.000000,0.401901
5.060000,0.172229,0.000000,0.000000,0.401098
5.070000,0.171370,0.000000,0.000000,0.400296
5.080000,0.170515,0.000000,0.000000,0.399497
5.090000,0.169665,0.000000,0.000000,0.398698
5.100000,0.168818,0.000000,0.000000,0.397902
5.110000,0.167977,0.000000,0.000000,0.397107
5.120000,0.167139,0.000000,0.000000,0.396313
5.130000,0.166305,0.000000,0.000000,0.395521
5.140000,0.165476,0.000000,0.000000,0.394731
5.150000,0.164650,0.000000,0.000000,0.393943
5.160000,0.163829,0.000000,0.000000,0.393155
5.170000,0.163012,0.000000,0.000000,0.392370
5.180000,0.162199,0.000000,0.000000,0.391586
5.190000,0.161390,0.000000,0.000000,0.390804
5.200000,0.160585,0.000000,0.000000,0.390023
5.210000,0.159784,0.000000,0.000000,0.389243
5.220000,0.158987,0.000000,0.000000,0.388466
5.230000,0.158194,0.000000,0.000000,0.387690
5.240000,0.157405,0.000000,0.000000,0.386915
5.250000,0.156620,0.000000,0.000000,0.386142
5.260000,0.155839,0.000000,0.000000,0.385370
5.270000,0.155062,0.000000,0.000000,0.384600
5.280000,0.154288,0.000000,0.000000,0.383832
5.290000,0.000000,0.000000,0.000000,0.000000
5.300000,0.000000,0.000000,0.000000,0.000000
5.310000,0.000000,0.000000,0.000000,0.000000
5.320000,0.151233,0.000000,0.000000,0.380774
5.330000,0.150479,0.000000,0.000000,0.380013
5.340000,0.149729,0.000000,0.000000,0.379254
5.350000,0.148982,0.000000,0.000000,0.378496
5.360000,0.148239,0.000000,0.000000,0.377740
5.370000,0.147499,0.000000,0.000000,0.376985
5.380000,0.146764,0.000000,0.000000,0.376232
5.390000,0.146032,0.000000,0.000000,0.375480
5.400000,0.145303,0.000000,0.000000,0.374730
5.410000,0.144579,0.000000,0.000000,0.373981
5.420000,0.143858,0.000000,0.000000,0.373234
5.430000,0.143140,0.000000,0.000000,0.372488
5.440000,0.142426,0.000000,0.000000,0.371744
5.450000,0.141716,0.000000,0.000000,0.371001
5.460000,0.141009,0.000000,0.000000,0.370260
5.470000,0.140306,0.000000,0.000000,0.369520
5.480000,0.139606,0.000000,0.000000,0.368782
5.490000,0.138910,0.000000,0.000000,0.368045
5.500000,0.138217,0.000000,0.000000,0.367310
5.510000,0.137528,0.000000,0.000000,0.366576
5.520000,0.136842,0.000000,0.000000,0.365843
5.530000,0.136159,0.000000,0.000000,0.365112
5.540000,0.135480,0.000000,0.000000,0.364383
5.550000,0.134804,0.000000,0.000000,0.363655
5.560000,0.134132,0.000000,0.000000,0.362928
5.570000,0.133463,0.000000,0.000000,0.362203
